,ID,ratio_rolling_sum_180_net_uplift_split_stg_item_cd_rolling_sum_180_baseline_split_stg_item_cd_last_year,stg_selling_price_val,rolling_mean_1126_relative_uplift_binary_negative_stg_item_cd_last_available,supplier_funding_perc,rolling_mean_720_relative_uplift_binary_negative_stg_item_category_cd_last_available,is_gondola,ratio_rolling_sum_60_net_uplift_split_stg_item_cd_rolling_sum_60_baseline_split_stg_item_cd_last_available,rolling_mean_360_relative_uplift_binary_negative_stg_item_cd_last_available,rolling_sum_180_net_uplift_split_stg_item_category_cd_last_available,rolling_sum_180_baseline_split_stg_item_cd_last_available,rolling_mean_360_relative_uplift_multiclass_mid_stg_item_category_cd_last_available,rolling_mean_180_relative_margin_with_supplier_binary_positive_stg_item_category_cd_last_year,ratio_rolling_sum_180_net_margin_split_stg_item_cd_rolling_sum_180_baseline_split_stg_item_cd_last_available,rolling_mean_540_relative_margin_binary_positive_stg_item_cd_last_available,rolling_sum_180_net_uplift_split_stg_item_category_cd_last_year,rolling_sum_90_net_uplift_split_stg_item_category_cd_last_available,rolling_sum_365_prm_net_amount_without_tax_val_if_promo_stg_item_cd_last_available,ratio_mean_30_stg_item_selling_price_val_stg_item_cost_price_val_last_available,rolling_sum_180_baseline_split_stg_item_cd_last_year,relative_margin_with_supplier_binary_positive
3390,5565,1.783886516,54.0,0.7179487179999999,15.0,0.714859438,0,-10.29902344,0.666666667,3288052.4489999996,0.666666667,0.7333333329999999,,,0.666666667,153592.6068,749955.2438,906838.5219,1.4039337280000002,3318354.224,1
3391,5566,-0.19538332100000003,59.0,0.692307692,10.0,0.8503937009999999,1,0.662549973,,1521807.355,114968.3448,0.774647887,0.666666667,-0.004101004,0.666666667,2720439.6580000003,60631.545439999994,68224.39549,1.447042216,0.666666667,1
3392,5567,0.200124563,67.0,,20.0,0.892473118,0,0.39572373200000005,,505569.164,5680.747528,0.724310777,0.6717397190000001,0.019880081,1.0,93.48820097,1419005.34,17202.858,1.20253169,789344.2748,0
3393,5568,0.842877283,,0.7142857140000001,10.0,0.6987179490000001,0,0.653076149,1.0,2593378.8230000003,287659.5502,0.7320254490000001,0.666666667,,0.8730158729999999,-766053.615,-74062.47293999999,0.666666667,1.40071113,0.666666667,1
3394,5569,-0.320610114,67.33333333,1.0,10.0,0.77672956,0,,,6761258.23,374735.8709,0.737824395,0.666666667,0.14652838699999998,,,1168045.232,57233.75947999999,1.3487776219999998,0.666666667,1
3395,5570,-1.052775959,147.33333330000002,0.916666667,15.0,0.80273752,0,0.37604533,0.666666667,476496.6285,564237.1039,0.703703704,0.666666667,-0.00073,0.666666667,874893.9379,-230.33333330000002,5226477.353999999,1.3557880919999998,0.666666667,0
3396,5571,0.429699037,80.66666667,0.708333333,6.0,,0,,0.8203520329999999,1551891.086,1130636.606,0.74368231,,0.041771498,0.666666667,0.666666667,348758.7172,92123.38758,1.4382744090000001,0.666666667,0
3397,5572,0.074017255,87.33333333,0.8888888890000001,20.0,0.7384615379999999,0,0.659768667,0.9,3735767.21,55019.09169,0.704725415,0.666666667,,0.7777777779999999,47539.962589999996,4642.017839,0.666666667,1.622268219,0.666666667,0
3398,5573,,250.66666669999998,0.966666667,10.0,0.7222222220000001,0,-0.11911556,0.939393939,560307.8951,105441.0697,0.773809524,0.666666667,,0.666666667,-312828.3945,2578780.273,2862526.289,1.446385431,,0
3399,5574,,116.0,0.8,20.0,0.771604938,1,0.769896433,,682988.6013,223079.4173,0.7913486009999999,0.666666667,0.22116287,0.666666667,1445521.8490000002,4106250.4889999996,1803468.29,1.3830069269999998,1706402.446,1
3400,5575,-0.558297202,114.0,1.0,15.0,0.7463126840000001,0,,0.666666667,485449.7049,572613.5353,0.7760942759999999,0.693121175,-0.01869514,0.833333333,20440.0613,1306335.1570000001,13200000.0,1.266666667,2576172.27,0
3401,5576,0.33493382,42.0,,15.0,0.846307385,0,0.29787633,0.666666667,1844757.187,352689.7912,0.7105263159999999,0.670238095,-0.037720677,0.916666667,172803.6138,232471.0909,0.666666667,1.560788644,948075.0562,0
3402,5577,0.004274158,109.0,0.802083333,15.0,0.7826086959999999,0,,0.666666667,23000000.0,627455.3785,0.73278226,0.7070718359999999,-0.224968704,0.6875,463233.0479,1690310.314,831837.8201,1.465341582,0.666666667,1
3403,5578,0.145108149,54.0,0.8888888890000001,15.0,0.813333333,0,1.149400805,0.692307692,50625.89161,0.666666667,0.70521542,0.666666667,-0.188238193,0.7857142859999999,-7049.0631920000005,561198.6563,188688.2661,1.319003972,32983.46784,1
3404,5579,,38.66666667,,10.0,0.7888040709999999,1,0.21104749,,1082764.084,0.666666667,0.7288135590000001,0.666666667,0.152371861,0.848484848,964603.9902,246109.2156,341296.3855,1.350517505,243569.0793,0
3405,5580,-0.32530232,115.66666670000001,0.933333333,15.0,0.840425532,0,-0.06002727099999999,0.666666667,460038.9393,530330.6735,0.666666667,0.691804922,0.032783951,0.666666667,4125993.724,-23798.48628,321696.0464,1.301898484,332050.6132,1
3406,5581,,125.66666670000001,0.666666667,15.0,0.869418826,0,0.12970854699999998,0.666666667,3451180.13,63419.56249,0.7221185109999999,,-0.235647327,0.666666667,417554.8808,-37815.20854,193463.165,1.5215492069999998,8217.718778,0
3407,5582,,,0.9259259259999999,25.0,0.771144279,0,,0.7222222220000001,1760731.865,347099.1867,0.7940074909999999,0.6730948790000001,,0.666666667,5119851.757,-147730.9365,2116284.41,1.6245061969999999,478.26481399999994,0
3408,5583,0.613595431,200.66666669999998,1.0,10.0,0.86946987,1,,,5365471.856000001,16947.934390000002,0.713178295,0.666666667,,0.666666667,66872.19706,145658.5649,1427232.27,1.28479273,924365.1768,0
3409,5584,-0.346084775,117.33333329999999,0.7448979590000001,15.0,0.6950522720000001,0,0.6658222570000001,1.0,1050029.5990000002,117416.2529,0.710364146,0.666666667,,0.666666667,3163708.784,1333681.371,19700000.0,1.394501051,338401.1871,0
3410,5585,0.337427491,600.6666667000001,0.8,15.0,0.797101449,0,-0.248411667,0.7192982459999999,2142841.502,0.666666667,0.736052287,0.7596899220000001,0.24176047899999997,,484225.4168,135332.9234,784191.7464,1.266666667,108926.0338,0
3411,5586,0.8307741,94.0,0.7333333329999999,0.0,0.692546584,0,0.26843465899999996,1.0,-87877.81386000001,0.666666667,0.6761904759999999,0.666666667,0.093451714,1.0,-102479.17300000001,-162516.4539,3790470.162,1.3495915509999998,25959.244580000002,1
3412,5587,-0.14555379599999999,242.33333330000002,0.885057471,23.0,0.717299578,0,,0.696969697,8980714.061,0.666666667,0.8026534000000001,0.6714335509999999,,0.666666667,2524073.726,-83092.14328999999,0.666666667,1.322788115,129071.9674,0
3413,5588,0.18979648699999999,230.66666669999998,,15.0,0.7416666670000001,0,-0.147729595,,-277681.2433,1188796.209,0.6801784820000001,0.6794871790000001,0.23766588,0.7,481901.6411,1782372.648,0.666666667,1.4006634830000002,0.666666667,0
3414,5589,0.155420651,94.0,0.894736842,10.0,1.0,0,0.338185085,,203869.2552,0.666666667,0.705964686,0.666666667,0.03080045,1.0,-102845.7789,6917614.031,195373.8964,1.533655026,0.666666667,0
3415,5590,0.035730108999999996,190.66666669999998,,10.0,0.755244755,0,,0.666666667,2687667.091,78535.68951,0.749494949,0.666666667,0.158592173,0.666666667,5525.034682,762581.0904,116109.8435,1.266666667,,0
3416,5591,,217.33333330000002,1.0,10.0,0.744548287,0,-0.21717462699999998,0.944444444,1575049.125,759180.7153,0.6764705879999999,0.666666667,0.408842631,0.666666667,-242267.2414,1199414.5320000001,3063005.249,1.085714286,375532.664,0
3417,5592,0.005089576,204.0,,15.0,0.7252396170000001,0,0.545743945,0.7222222220000001,36771.16796,9714.590209,0.7188940090000001,0.671775053,-0.065587066,0.666666667,474808.17,4164.990504,6434.301443,1.549673808,266928.9841,1
3418,5593,,64.0,0.833333333,15.0,,0,0.434301825,0.96964517,12998.51865,438130.7261,0.698924731,0.666666667,,0.851851852,-1256469.211,153360.8757,144371.34,1.304638468,0.666666667,0
3419,5594,1.6388274230000002,40.66666667,0.666666667,15.0,0.7759197320000001,0,-0.090257547,0.916666667,-370432.4476,0.666666667,0.7142857140000001,0.666666667,,0.666666667,2454093.956,-52144.61562,307050.3218,1.4374772919999999,29568.22515,0
3420,5595,0.5999953339999999,29.0,0.862745098,15.0,0.749340369,1,0.02778245,1.0,17100000.0,285377.1287,0.776556777,0.666666667,0.200460947,0.666666667,118526.4371,932865.5263,0.666666667,1.592109189,846487.4090000001,0
3421,5596,,37.33333333,0.8888888890000001,15.0,0.8724531959999999,1,,0.666666667,-105934.6039,949980.0416,0.751054852,0.666666667,,0.817687075,5292780.609,-40738.76638,7474.808706999999,1.6051889769999999,97459.36732,0
3422,5597,,182.33333330000002,1.0,15.0,0.765517241,1,,0.666666667,244080.3583,1498871.5780000002,0.771929825,0.666666667,,0.666666667,,1466970.4819999998,7496686.296,1.563819096,678936.3593,0
3423,5598,0.281004064,210.66666669999998,0.7333333329999999,10.0,0.7511111109999999,1,1.256818375,0.7142857140000001,-408376.4386,174823.2074,0.678416438,,0.033122659,0.80952381,13400000.0,1630912.615,209228.7105,1.543810116,0.666666667,0
3424,5599,0.58330688,77.33333333,0.666666667,10.0,0.696969697,0,0.444476135,0.7777777779999999,-39404.19905,2448253.0609999998,0.75,0.666666667,,0.8666666670000001,7472639.476,-455890.5129,2900018.193,1.7636276830000002,414298.5533,0
3425,5600,,225.66666669999998,0.694444444,15.0,0.709317305,0,-0.09246936300000001,,17900000.0,0.666666667,0.776666667,0.6843497629999999,-0.141806705,0.7142857140000001,2766629.798,336319.5981,7398500.657000001,1.322237152,519.8139756,0
3426,5601,-0.086018441,190.66666669999998,0.666666667,15.0,0.8544398129999999,0,,0.7333333329999999,710697.7384,1029011.906,0.7142857140000001,0.690140845,-0.110683564,1.0,138626.8292,58766.51162999999,1331612.0690000001,1.1875,243703.4801,0
3427,5602,0.5690012210000001,200.66666669999998,0.871794872,15.0,0.839160839,0,,1.0,350406.2395,1143275.399,0.742063492,0.666666667,-0.27341738,0.726190476,694803.0521,452247.1554,1608896.014,1.41355668,3331081.11,0
3428,5603,0.11622949199999999,50.66666667,0.666666667,25.0,0.792880259,0,-0.180403439,0.666666667,2491825.406,6932.447339,0.75,0.696969697,-0.141797374,0.666666667,-81016.37136,216835.0517,231189.5334,1.826278007,0.666666667,0
3429,5604,,317.3333333,,20.0,0.740616246,1,,0.75,-74912.99208,194323.6266,0.7342605179999999,,0.18055762,,-1844.889214,665375.9116,2215409.405,1.517500598,0.666666667,0
3430,5605,0.33168306399999997,44.0,0.8444444440000001,25.0,0.775255776,0,-0.036494524,0.7,1627538.246,182087.1584,0.7359307359999999,0.666666667,-0.090955609,0.666666667,3081029.607,4612715.935,4306255.717,1.212353258,1584842.2230000002,0
3431,5606,-0.060292849,67.33333333,,10.0,0.803970223,0,,0.9523809520000001,3897169.1289999997,524787.8263,0.766381766,0.666666667,-0.079953231,0.703703704,-604234.693,-13907.41795,658921.7045,1.2204095879999999,866318.7390000001,0
3432,5607,,60.66666667,,20.0,0.71559633,0,1.088132933,0.666666667,-26866.48565,714505.7397,0.955555556,0.666666667,-0.224964743,1.0,10800000.0,884691.0457,0.666666667,1.4015815319999998,0.666666667,0
3433,5608,,149.0,1.0,15.0,0.8217468809999999,0,,0.692307692,4258535.947,236819.4414,0.71969697,0.696969697,0.076970076,1.0,1810767.6169999999,1407980.509,500009.3698,1.3680150469999999,597684.6231,0
3434,5609,2.862451987,365.6666667,1.0,15.0,0.755292977,1,,0.833333333,306235.5845,3606636.492,0.6794871790000001,0.666666667,0.12305705900000001,0.9508196720000001,129122.8633,-170616.1349,50097.446189999995,1.1875,1669559.3269999998,0
3435,5610,0.20801985399999998,22.33333333,0.666666667,10.0,0.7600407809999999,0,0.526203588,1.0,-439399.25,17749.401319999997,0.727272727,0.666666667,,0.666666667,723483.6482,615761.515,9325898.738,1.4713691759999998,0.666666667,0
3436,5611,0.074626586,450.66666669999995,0.7179487179999999,15.0,0.821305842,0,0.287439431,0.666666667,-197237.4084,0.666666667,0.795454545,0.666666667,-0.043139132000000004,,764056.0694,842576.7509,0.666666667,1.424389572,439238.7642,0
3437,5612,6.138774821,57.33333333,0.666666667,10.0,0.790494059,1,,0.96969697,2430828.352,0.666666667,0.793478261,0.668897294,0.276582767,1.0,51464.49417,1344269.325,552168.9304,1.304945017,0.666666667,1
3438,5613,0.06645064,64.0,0.701149425,15.0,0.7522913309999999,0,0.175986742,0.833333333,1959742.084,0.666666667,0.6824068670000001,0.666666667,-0.000654,0.9097222220000001,640416.8508,216655.7947,1108749.132,1.3829113919999998,699846.8803,0
3439,5614,1.034541181,77.33333333,0.916666667,10.0,0.715315315,1,0.131072881,,981597.0197,127122.8492,0.776041667,0.666666667,0.047823505999999995,0.9259259259999999,-131699.4882,746253.3998,2632372.637,1.356704339,259265.8416,1
3440,5615,-0.166865925,830.6666667000001,,25.0,0.9,0,0.48367500399999996,1.0,2742476.555,218287.5938,0.752604167,0.666666667,0.07726629,0.9411764709999999,-653501.4763,591543.7869,572138.1913,1.5495461169999998,,1
3441,5616,,100.66666670000001,0.701149425,10.0,0.833333333,0,2.015969493,0.7222222220000001,-4917.639091,208399.3703,0.749174917,0.666666667,,0.8666666670000001,505081.2128,33964.163389999994,6524162.052,1.292517027,179063.6261,0
3442,5617,0.555655088,117.33333329999999,0.791666667,10.0,0.802380952,0,0.593814882,0.875,-389692.82899999997,308787.5487,0.776041667,0.666666667,0.23134580800000001,0.826666667,64449.13619,920730.1894,193585.3255,1.476378004,153195.0333,1
3443,5618,,,0.666666667,15.0,0.86060049,0,0.714271257,0.666666667,-23985.52922,448849.7995,0.7185185190000001,0.666666667,-0.527669853,0.666666667,374491.2525,341751.2087,5404265.977000001,1.283783827,119230.6802,0
3444,5619,,450.66666669999995,0.966666667,15.0,0.726190476,0,20.78202849,,136922.9023,233144.1993,0.75134719,0.666666667,-0.03151863,1.0,48637.181169999996,511531.8509,0.666666667,1.237102665,350782.9426,0
3445,5620,,117.33333329999999,1.0,20.0,0.8287461770000001,0,,0.8666666670000001,13700000.0,31604.141669999997,0.69469697,0.666666667,,0.666666667,16200000.0,1500137.638,0.666666667,1.283783827,192341.512,0
3446,5621,-0.201747697,165.66666669999998,0.666666667,10.0,0.7482185729999999,0,-0.189688188,0.8888888890000001,362964.7881,0.666666667,0.7099811009999999,0.666666667,,1.0,119268.6887,7601295.66,2946233.997,1.400624937,974013.6734,0
3447,5622,,,0.746031746,10.0,0.727164611,0,,0.905185185,3506298.363,56430.19383,0.7952755909999999,0.7142857140000001,-0.139338782,0.666666667,5233276.906,2236373.477,0.666666667,1.2771151840000001,2955750.4710000004,1
3448,5623,-0.16036445400000002,74.0,0.933333333,15.0,0.807692308,0,0.35913447299999995,0.833333333,11200000.0,0.666666667,0.761904762,0.682072105,-0.000712,0.666666667,-96692.13908,-83092.14328999999,1036370.07,,485578.0615,1
3449,5624,,142.33333330000002,1.0,5.699481865,0.734848485,0,0.6819372990000001,0.666666667,-210121.5625,4854.250401,0.8444444440000001,,,0.833333333,679780.7569,3167467.8639999996,917628.8385,1.434272945,444466.2669,0
3450,5625,-0.140474734,214.0,0.7142857140000001,20.0,0.7666621309999999,0,,,2871040.336,876260.6019,0.666666667,0.680759804,-0.142435319,1.0,-81998.02199,-119972.4435,5618156.723999999,1.4006553169999998,0.666666667,0
3451,5626,,84.0,0.666666667,15.0,0.791099001,0,0.551714935,0.8533333329999999,3210.558751,77588.88282,0.666666667,0.666666667,-0.080164515,1.0,-42114.12562,91313.08925,120935.1422,1.4470076859999998,0.666666667,0
3452,5627,0.922684127,54.0,0.7179487179999999,15.0,0.8429752070000001,0,,0.666666667,12900000.0,898942.1834,0.7333333329999999,0.666666667,-0.22894489399999998,0.666666667,-685153.8409,-101212.4571,1286500.206,1.216098381,188265.1256,0
3453,5628,,150.66666669999998,0.706932773,25.0,0.848258706,0,0.6578332410000001,0.666666667,-609062.3263,6.25328476,0.708333333,0.666666667,0.089626089,0.6790123459999999,1681904.67,484134.2715,276484.3999,1.225580576,362026.2536,1
3454,5629,0.041684636000000004,137.33333330000002,,20.0,0.8888888890000001,1,0.46927543200000005,0.833333333,-89761.74951000001,,0.727272727,0.735829308,0.07241861299999999,0.728682171,12000000.0,34193.89093,0.666666667,1.5607066019999998,31168.90084,0
3455,5630,-0.139923464,17.33333333,,10.0,0.726984127,0,,0.833333333,1079468.728,0.666666667,0.734989648,0.6800537659999999,,,1162840.0559999999,149010.4485,699386.5495,1.27776816,0.666666667,0
3456,5631,0.21879704,197.33333330000002,0.666666667,15.0,0.7681041009999999,0,,0.666666667,1474246.086,281662.1019,0.6907216490000001,0.666666667,-0.045714255999999995,0.9259259259999999,1212322.64,396674.6358,2527635.884,1.301735198,1155117.493,0
3457,5632,,159.0,0.7641723359999999,10.0,0.7105263159999999,0,,0.9523809520000001,5324413.347,0.666666667,0.733001185,0.666666667,-0.041846977,1.0,5216646.516,753831.8986,259527.2927,1.212353258,0.666666667,1
3458,5633,0.23682182100000002,84.0,0.80952381,15.0,0.8888888890000001,0,,0.666666667,2020407.677,869884.9728,0.7347801359999999,0.666666667,,0.833333333,-933.6009331,8008732.107000001,2421262.653,1.3016854420000001,1129337.755,1
3459,5634,1.155424712,74.0,0.666666667,15.0,0.782945736,0,0.131590808,0.666666667,1733885.999,108021.701,0.7483660129999999,0.666666667,-0.175919926,1.0,172684.6864,641976.3827,4406734.432,1.214414549,0.666666667,1
3460,5635,0.9224404970000001,197.33333330000002,0.7777777779999999,12.0,0.837092732,1,,0.833333333,7773538.743,1030956.95,0.785585586,0.666666667,0.016780944,0.666666667,66062.69337000001,58110.019089999994,183688.2966,1.437479964,195940.3166,1
3461,5636,-0.207291955,17.33333333,0.703703704,10.0,0.721419719,1,,0.701754386,512993.539,0.666666667,0.666666667,0.666666667,,0.833333333,101037.1286,193502.363,3683042.355,1.486465345,311261.1479,0
3462,5637,-5.547971119,180.66666669999998,0.757575758,10.0,0.7178998529999999,0,0.10782065,0.666666667,3021946.0360000003,1194343.908,0.706666667,0.6759259259999999,,1.0,235969.0171,872058.7853,1248730.664,1.4243445559999999,19466.02744,0
3463,5638,,155.66666669999998,0.75,25.0,0.848484848,0,-0.28983088,,1777785.96,3420259.873,0.759739608,0.666666667,0.207037269,1.0,451410.9796,256866.514,3206791.415,1.5247973240000001,0.666666667,0
3464,5639,0.35893566200000004,34.0,0.7666666670000001,15.0,0.79252479,0,1.138904516,0.666666667,76224.15795,16571.82689,0.73015873,0.677155737,0.016264722,0.7071702240000001,700179.9068,13100000.0,87836.81633,1.38404685,12370.57885,0
3465,5640,,35.66666667,0.666666667,20.0,0.7258454109999999,0,,0.666666667,32395.16518,297956.6396,0.733974657,0.666666667,0.190711584,0.6875,1306071.182,806760.452,2731997.936,1.478093172,853502.8243,0
3466,5641,,67.33333333,0.666666667,25.0,0.81902508,0,-0.109396491,0.666666667,3679217.663,674388.2209999999,0.724531377,0.701897019,-0.048044533,0.666666667,1651023.915,-425686.6454,2818684.605,1.4064151669999998,0.666666667,0
3467,5642,,155.66666669999998,0.666666667,15.0,0.7355204320000001,0,,0.916666667,-58161.058229999995,0.666666667,0.727332581,0.67311406,0.237693359,0.666666667,,104647.0009,918948.3527,1.349789942,0.666666667,0
3468,5643,0.332228975,990.6666667000002,0.666666667,20.0,0.914893617,1,,0.8888888890000001,-33090.77925,915103.1005,0.764705882,0.666666667,,0.666666667,56932.49777,896470.8822,10400000.0,1.264314886,0.666666667,1
3469,5644,0.177870472,667.3333332999999,0.708333333,15.0,0.846153846,0,0.72496218,0.666666667,766517.8553,,0.727876802,0.666666667,,,-107727.3941,1194331.6609999998,677806.916,1.31626784,135234.31699999998,0
3470,5645,0.415974065,17.33333333,0.9523809520000001,18.0,0.7182017540000001,1,,0.666666667,477650.6688,903424.6068,0.727580372,0.666666667,-0.119794087,,604306.4128,589789.7986,16920.51998,1.144578287,0.666666667,0
3471,5646,1.347226558,,0.81884058,10.0,0.74377805,0,,0.666666667,2977886.992,250741.1312,0.729468599,0.666666667,0.022822755,0.7,526858.0144,-43635.20377,0.666666667,1.544608885,210229.8795,0
3472,5647,,107.33333329999999,,15.0,0.833333333,0,-0.18569706800000002,0.833333333,0.666666667,221109.44,0.764124294,0.666666667,-0.11089738199999999,,51341.6685,568712.6937,383116.9031,1.369383629,0.666666667,0
3473,5648,-0.216020212,129.0,0.666666667,20.0,0.822873082,0,-1.193973631,0.6875,949814.2209999999,289730.3675,0.773027378,0.666666667,-0.658672044,0.666666667,8416374.938,14929.719130000001,11751.17391,1.209929986,27162.38755,0
3474,5649,-0.031473034,24.0,0.666666667,15.0,0.7314285709999999,0,0.23330473699999998,0.738095238,-59490.97556,421999.9901,0.7874396140000001,0.666666667,0.165512883,0.771929825,17500000.0,79902.03777000001,0.666666667,1.486409829,2719833.756,1
3475,5650,-0.043081542,20.66666667,0.666666667,25.0,0.8320000000000001,0,-1.253899487,,845900.6213,894990.7009999999,0.733820197,0.672043011,-0.067894971,0.666666667,61469.54403,302371.6301,2996427.953,1.408265359,0.666666667,0
3476,5651,0.705881911,120.66666670000001,0.966666667,10.0,0.666666667,0,0.568944726,,12300000.0,0.666666667,0.745384142,0.666666667,0.131307141,0.895833333,4975066.286,313128.5837,0.666666667,1.301369882,0.666666667,0
3477,5652,0.14542149199999999,150.66666669999998,0.666666667,20.0,0.766205335,0,,1.0,209634.8519,0.666666667,0.733687943,0.666666667,-0.005086561,,2962369.539,49998.82604,428879.35,1.356807932,0.666666667,0
3478,5653,-0.05552568099999999,112.0,0.833333333,10.0,0.9020735459999999,0,-0.3552795,0.833333333,-476198.2644,1069133.925,0.785467128,0.6736542440000001,,0.666666667,16578.623819999997,583308.28,5804146.444,,2158504.879,0
